CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17001,1,11,3989.57,0,Segmen 1 (peringkat belanja 1)
17002,86,3,1493.73,1,Segmen 2 (peringkat belanja 2)
17004,47,2,1312.1399999999999,1,Segmen 2 (peringkat belanja 2)
17006,5,4,781.78,0,Segmen 1 (peringkat belanja 1)
17007,51,6,889.9300000000001,0,Segmen 1 (peringkat belanja 1)
17010,19,1,195.36,1,Segmen 2 (peringkat belanja 2)
17011,31,1,270.9,1,Segmen 2 (peringkat belanja 2)
17014,9,3,583.4300000000001,0,Segmen 1 (peringkat belanja 1)
17015,29,3,1838.6100000000001,0,Segmen 1 (peringkat belanja 1)
17017,3,20,8694.26,0,Segmen 1 (peringkat belanja 1)
17018,41,2,920.1,1,Segmen 2 (peringkat belanja 2)
17019,12,4,1258.08,0,Segmen 1 (peringkat belanja 1)
17022,32,1,71.0,1,Segmen 2 (peringkat belanja 2)
17024,46,3,95.85,1,Segmen 2 (peringkat belanja 2)
17025,61,3,357.77,1,Segmen 2 (peringkat belanja 2)
17026,186,2,154.82999999999998,1,Segmen 2 (peringkat belanja 2)
17027,79,6,877.5600000000001,0,Segmen 1 (peringkat belanja 1)
17029,111,2,716.0,1,Segmen 2 (peringkat belanja 2)
17030,64,1,146.87,1,Segmen 2 (peringkat belanja 2)
17031,12,2,380.35,1,Segmen 2 (peringkat belanja 2)
17033,87,3,1030.14,1,Segmen 2 (peringkat belanja 2)
17034,17,3,745.52,0,Segmen 1 (peringkat belanja 1)
17035,246,2,433.53000000000003,1,Segmen 2 (peringkat belanja 2)
17037,88,1,1267.32,1,Segmen 2 (peringkat belanja 2)
17038,31,1,112.4,1,Segmen 2 (peringkat belanja 2)
17040,138,1,449.73,1,Segmen 2 (peringkat belanja 2)
17041,27,3,1071.49,0,Segmen 1 (peringkat belanja 1)
17042,3,5,1036.58,0,Segmen 1 (peringkat belanja 1)
17043,33,4,1735.18,0,Segmen 1 (peringkat belanja 1)
17044,26,1,948.48,1,Segmen 2 (peringkat belanja 2)
17045,114,3,339.44,1,Segmen 2 (peringkat belanja 2)
17046,158,1,642.02,1,Segmen 2 (peringkat belanja 2)
17047,86,3,1100.9,1,Segmen 2 (peringkat belanja 2)
17048,118,3,925.35,1,Segmen 2 (peringkat belanja 2)
17049,3,9,5655.03,0,Segmen 1 (peringkat belanja 1)
17050,97,6,3185.64,0,Segmen 1 (peringkat belanja 1)
17051,195,1,240.89000000000001,1,Segmen 2 (peringkat belanja 2)
17052,29,1,399.09,1,Segmen 2 (peringkat belanja 2)
17053,131,1,498.48,1,Segmen 2 (peringkat belanja 2)
17054,29,5,1356.33,0,Segmen 1 (peringkat belanja 1)
17058,82,3,1179.89,1,Segmen 2 (peringkat belanja 2)
17059,30,5,3080.39,0,Segmen 1 (peringkat belanja 1)
17060,267,1,234.24,1,Segmen 2 (peringkat belanja 2)
17061,74,11,5232.2300000000005,0,Segmen 1 (peringkat belanja 1)
17062,314,4,533.33,1,Segmen 2 (peringkat belanja 2)
17063,22,7,1461.14,0,Segmen 1 (peringkat belanja 1)
17064,59,3,855.45,1,Segmen 2 (peringkat belanja 2)
17068,13,21,4552.14,0,Segmen 1 (peringkat belanja 1)
17069,29,9,2709.7000000000003,0,Segmen 1 (peringkat belanja 1)
17070,115,1,304.24,1,Segmen 2 (peringkat belanja 2)
17071,29,9,2429.03,0,Segmen 1 (peringkat belanja 1)
17073,18,4,1446.09,0,Segmen 1 (peringkat belanja 1)
17075,18,4,834.12,0,Segmen 1 (peringkat belanja 1)
17076,37,3,841.0799999999999,1,Segmen 2 (peringkat belanja 2)
17078,37,2,378.2,1,Segmen 2 (peringkat belanja 2)
17079,79,1,118.80000000000001,1,Segmen 2 (peringkat belanja 2)
17080,23,2,287.62,1,Segmen 2 (peringkat belanja 2)
17081,26,2,288.91,1,Segmen 2 (peringkat belanja 2)
17082,34,2,2003.85,0,Segmen 1 (peringkat belanja 1)
17083,110,3,1405.78,1,Segmen 2 (peringkat belanja 2)
17084,36,2,2747.9900000000002,0,Segmen 1 (peringkat belanja 1)
17085,124,5,1562.4,0,Segmen 1 (peringkat belanja 1)
17086,8,6,2050.08,0,Segmen 1 (peringkat belanja 1)
17088,29,4,1991.01,0,Segmen 1 (peringkat belanja 1)
17090,5,7,1974.65,0,Segmen 1 (peringkat belanja 1)
17091,3,9,3827.76,0,Segmen 1 (peringkat belanja 1)
17092,51,4,1774.03,0,Segmen 1 (peringkat belanja 1)
17094,323,1,302.0,1,Segmen 2 (peringkat belanja 2)
17095,23,3,1324.16,0,Segmen 1 (peringkat belanja 1)
17096,16,4,1022.13,0,Segmen 1 (peringkat belanja 1)
17097,3,8,954.42,0,Segmen 1 (peringkat belanja 1)
17100,19,2,971.74,1,Segmen 2 (peringkat belanja 2)
17101,11,4,1621.73,0,Segmen 1 (peringkat belanja 1)
17102,262,1,25.5,1,Segmen 2 (peringkat belanja 2)
17105,160,2,665.78,1,Segmen 2 (peringkat belanja 2)
17107,34,6,10797.48,0,Segmen 1 (peringkat belanja 1)
17109,30,6,881.29,0,Segmen 1 (peringkat belanja 1)
17110,166,1,163.29999999999998,1,Segmen 2 (peringkat belanja 2)
17111,48,1,231.61,1,Segmen 2 (peringkat belanja 2)
17114,6,8,801.12,0,Segmen 1 (peringkat belanja 1)
17115,9,3,837.5,0,Segmen 1 (peringkat belanja 1)
17117,289,1,116.19999999999999,1,Segmen 2 (peringkat belanja 2)
17118,318,1,157.02,1,Segmen 2 (peringkat belanja 2)
17119,4,2,606.91,0,Segmen 1 (peringkat belanja 1)
17120,234,1,307.46,1,Segmen 2 (peringkat belanja 2)
17122,120,1,138.32,1,Segmen 2 (peringkat belanja 2)
17123,162,1,345.29999999999995,1,Segmen 2 (peringkat belanja 2)
17124,186,1,294.24,1,Segmen 2 (peringkat belanja 2)
17125,51,1,230.5,1,Segmen 2 (peringkat belanja 2)
17126,153,5,989.45,1,Segmen 2 (peringkat belanja 2)
17128,335,1,157.09,1,Segmen 2 (peringkat belanja 2)
17131,6,5,2463.17,0,Segmen 1 (peringkat belanja 1)
17133,16,7,4892.240000000001,0,Segmen 1 (peringkat belanja 1)
17134,107,2,413.2,1,Segmen 2 (peringkat belanja 2)
17135,17,7,1139.73,0,Segmen 1 (peringkat belanja 1)
17138,276,1,380.5,1,Segmen 2 (peringkat belanja 2)
17139,16,12,10650.77,0,Segmen 1 (peringkat belanja 1)
17140,248,1,454.12,1,Segmen 2 (peringkat belanja 2)
17142,240,1,579.0,1,Segmen 2 (peringkat belanja 2)
17144,2,2,984.57,0,Segmen 1 (peringkat belanja 1)
17146,106,3,749.78,1,Segmen 2 (peringkat belanja 2)
17147,23,4,1714.59,0,Segmen 1 (peringkat belanja 1)
17148,52,1,124.88,1,Segmen 2 (peringkat belanja 2)
17152,195,3,1689.5,1,Segmen 2 (peringkat belanja 2)
17153,25,1,213.78,1,Segmen 2 (peringkat belanja 2)
17154,76,1,329.34,1,Segmen 2 (peringkat belanja 2)
17155,18,2,251.70000000000002,1,Segmen 2 (peringkat belanja 2)
17157,8,2,319.0,1,Segmen 2 (peringkat belanja 2)
17158,33,3,1266.97,0,Segmen 1 (peringkat belanja 1)
17159,22,3,1538.88,0,Segmen 1 (peringkat belanja 1)
17160,32,6,3518.03,0,Segmen 1 (peringkat belanja 1)
17162,29,10,1715.46,0,Segmen 1 (peringkat belanja 1)
17163,22,2,293.1,1,Segmen 2 (peringkat belanja 2)
17164,33,7,2467.35,0,Segmen 1 (peringkat belanja 1)
17165,285,1,158.68,1,Segmen 2 (peringkat belanja 2)
17166,39,2,206.34,1,Segmen 2 (peringkat belanja 2)
17169,58,2,835.78,1,Segmen 2 (peringkat belanja 2)
17171,290,1,224.91,1,Segmen 2 (peringkat belanja 2)
17172,79,1,317.76,1,Segmen 2 (peringkat belanja 2)
17173,6,8,3766.6,0,Segmen 1 (peringkat belanja 1)
17174,218,1,59.9,1,Segmen 2 (peringkat belanja 2)
17175,45,4,1443.69,0,Segmen 1 (peringkat belanja 1)
17176,202,1,306.13,1,Segmen 2 (peringkat belanja 2)
17179,179,3,711.79,1,Segmen 2 (peringkat belanja 2)
17180,57,4,783.97,1,Segmen 2 (peringkat belanja 2)
17181,58,2,239.92000000000002,1,Segmen 2 (peringkat belanja 2)
17183,8,6,3347.31,0,Segmen 1 (peringkat belanja 1)
17186,47,2,144.0,1,Segmen 2 (peringkat belanja 2)
17187,227,1,203.95,1,Segmen 2 (peringkat belanja 2)
17188,12,7,2474.23,0,Segmen 1 (peringkat belanja 1)
17189,107,2,383.75,1,Segmen 2 (peringkat belanja 2)
17190,59,2,444.74,1,Segmen 2 (peringkat belanja 2)
17191,29,7,2093.68,0,Segmen 1 (peringkat belanja 1)
17193,36,7,1699.3000000000002,0,Segmen 1 (peringkat belanja 1)
17194,274,2,262.62,1,Segmen 2 (peringkat belanja 2)
17197,30,1,1013.01,1,Segmen 2 (peringkat belanja 2)
17198,24,3,692.22,1,Segmen 2 (peringkat belanja 2)
17201,54,1,289.78,1,Segmen 2 (peringkat belanja 2)
17203,36,6,3560.08,0,Segmen 1 (peringkat belanja 1)
17204,176,4,1564.56,1,Segmen 2 (peringkat belanja 2)
17205,54,1,384.08,1,Segmen 2 (peringkat belanja 2)
17206,54,1,204.24,1,Segmen 2 (peringkat belanja 2)
17211,27,8,2317.2200000000003,0,Segmen 1 (peringkat belanja 1)
17212,254,1,226.85,1,Segmen 2 (peringkat belanja 2)
17213,41,7,2781.23,0,Segmen 1 (peringkat belanja 1)
17214,61,6,1059.1200000000001,0,Segmen 1 (peringkat belanja 1)
17217,235,1,113.5,1,Segmen 2 (peringkat belanja 2)
17218,5,10,1951.97,0,Segmen 1 (peringkat belanja 1)
17219,32,1,114.23,1,Segmen 2 (peringkat belanja 2)
17220,25,14,3187.55,0,Segmen 1 (peringkat belanja 1)
17221,8,2,334.48,1,Segmen 2 (peringkat belanja 2)
17222,66,1,328.65,1,Segmen 2 (peringkat belanja 2)
17223,311,2,416.89,1,Segmen 2 (peringkat belanja 2)
17226,309,1,393.49,1,Segmen 2 (peringkat belanja 2)
17227,19,6,939.32,0,Segmen 1 (peringkat belanja 1)
17228,16,8,1906.09,0,Segmen 1 (peringkat belanja 1)
17229,97,2,318.76,1,Segmen 2 (peringkat belanja 2)
17230,265,8,3638.41,0,Segmen 1 (peringkat belanja 1)
17231,13,10,3124.72,0,Segmen 1 (peringkat belanja 1)
17232,3,2,417.77,0,Segmen 1 (peringkat belanja 1)
17233,36,1,190.88,1,Segmen 2 (peringkat belanja 2)
17234,183,1,149.89000000000001,1,Segmen 2 (peringkat belanja 2)
17235,26,2,550.06,1,Segmen 2 (peringkat belanja 2)
17236,13,6,916.13,0,Segmen 1 (peringkat belanja 1)
17237,12,2,314.69,1,Segmen 2 (peringkat belanja 2)
17238,3,17,3719.1,0,Segmen 1 (peringkat belanja 1)
17239,313,1,382.5,1,Segmen 2 (peringkat belanja 2)
17242,109,2,1135.04,1,Segmen 2 (peringkat belanja 2)
17243,2,26,8540.05,0,Segmen 1 (peringkat belanja 1)
17244,54,1,954.9,1,Segmen 2 (peringkat belanja 2)
17245,205,1,171.45,1,Segmen 2 (peringkat belanja 2)
17247,16,1,280.09000000000003,1,Segmen 2 (peringkat belanja 2)
17248,121,1,318.65,1,Segmen 2 (peringkat belanja 2)
17250,4,2,381.97,0,Segmen 1 (peringkat belanja 1)
17251,363,1,269.83,1,Segmen 2 (peringkat belanja 2)
17252,117,2,348.91,1,Segmen 2 (peringkat belanja 2)
17253,19,1,178.26,1,Segmen 2 (peringkat belanja 2)
17254,5,2,271.19,1,Segmen 2 (peringkat belanja 2)
17255,41,2,291.48,1,Segmen 2 (peringkat belanja 2)
17256,108,2,240.0,1,Segmen 2 (peringkat belanja 2)
17259,149,2,581.23,1,Segmen 2 (peringkat belanja 2)
17262,53,5,1253.3600000000001,0,Segmen 1 (peringkat belanja 1)
17263,209,1,63.440000000000005,1,Segmen 2 (peringkat belanja 2)
17265,139,2,550.01,1,Segmen 2 (peringkat belanja 2)
17266,3,3,296.58,0,Segmen 1 (peringkat belanja 1)
17267,128,2,317.2,1,Segmen 2 (peringkat belanja 2)
17268,108,4,763.64,1,Segmen 2 (peringkat belanja 2)
17272,43,4,2148.63,0,Segmen 1 (peringkat belanja 1)
17274,36,1,107.82,1,Segmen 2 (peringkat belanja 2)
17277,228,2,1065.3500000000001,1,Segmen 2 (peringkat belanja 2)
17278,242,1,246.04,1,Segmen 2 (peringkat belanja 2)
17279,58,1,187.82999999999998,1,Segmen 2 (peringkat belanja 2)
17282,131,3,1685.46,1,Segmen 2 (peringkat belanja 2)
17284,61,6,1647.48,0,Segmen 1 (peringkat belanja 1)
17286,22,1,151.37,1,Segmen 2 (peringkat belanja 2)
17287,27,7,1049.06,0,Segmen 1 (peringkat belanja 1)
17288,10,7,1417.63,0,Segmen 1 (peringkat belanja 1)
17289,32,3,931.02,0,Segmen 1 (peringkat belanja 1)
17290,4,2,513.01,0,Segmen 1 (peringkat belanja 1)
17291,309,1,550.8000000000001,1,Segmen 2 (peringkat belanja 2)
17293,9,9,1854.06,0,Segmen 1 (peringkat belanja 1)
17295,29,3,547.0,1,Segmen 2 (peringkat belanja 2)
17297,18,1,128.18,1,Segmen 2 (peringkat belanja 2)
17298,102,2,498.42,1,Segmen 2 (peringkat belanja 2)
17299,12,4,656.61,0,Segmen 1 (peringkat belanja 1)
17301,22,1,163.24,1,Segmen 2 (peringkat belanja 2)
17302,15,5,1135.63,0,Segmen 1 (peringkat belanja 1)
17303,362,1,250.04,1,Segmen 2 (peringkat belanja 2)
17306,11,19,8631.31,0,Segmen 1 (peringkat belanja 1)
17309,96,1,82.75,1,Segmen 2 (peringkat belanja 2)
17311,79,2,1384.85,1,Segmen 2 (peringkat belanja 2)
17312,139,3,644.3,1,Segmen 2 (peringkat belanja 2)
17313,32,1,2328.84,1,Segmen 2 (peringkat belanja 2)
17314,25,8,2527.92,0,Segmen 1 (peringkat belanja 1)
17315,2,38,6281.23,0,Segmen 1 (peringkat belanja 1)
17317,47,3,2600.34,0,Segmen 1 (peringkat belanja 1)
17320,101,3,1200.6200000000001,1,Segmen 2 (peringkat belanja 2)
17321,9,2,657.16,0,Segmen 1 (peringkat belanja 1)
17323,16,7,906.52,0,Segmen 1 (peringkat belanja 1)
17324,18,4,986.48,0,Segmen 1 (peringkat belanja 1)
17325,281,1,96.8,1,Segmen 2 (peringkat belanja 2)
17329,15,2,523.11,1,Segmen 2 (peringkat belanja 2)
17330,23,2,363.9,1,Segmen 2 (peringkat belanja 2)
17331,124,1,175.2,1,Segmen 2 (peringkat belanja 2)
17333,86,1,494.25,1,Segmen 2 (peringkat belanja 2)
17334,303,2,307.02,1,Segmen 2 (peringkat belanja 2)
17337,152,4,1981.06,1,Segmen 2 (peringkat belanja 2)
17338,18,8,6493.54,0,Segmen 1 (peringkat belanja 1)
17339,95,2,243.36,1,Segmen 2 (peringkat belanja 2)
17340,30,11,12353.29,0,Segmen 1 (peringkat belanja 1)
17341,157,3,682.29,1,Segmen 2 (peringkat belanja 2)
17343,356,1,193.64,1,Segmen 2 (peringkat belanja 2)
17344,47,1,157.62,1,Segmen 2 (peringkat belanja 2)
17345,16,4,519.6899999999999,0,Segmen 1 (peringkat belanja 1)
17346,4,15,2622.88,0,Segmen 1 (peringkat belanja 1)
17347,87,1,228.96,1,Segmen 2 (peringkat belanja 2)
17348,15,5,1156.6,0,Segmen 1 (peringkat belanja 1)
17349,180,1,98.25,1,Segmen 2 (peringkat belanja 2)
17350,9,4,1281.32,0,Segmen 1 (peringkat belanja 1)
17351,37,3,587.15,1,Segmen 2 (peringkat belanja 2)
17353,130,2,1740.0,1,Segmen 2 (peringkat belanja 2)
17354,51,1,1393.06,1,Segmen 2 (peringkat belanja 2)
17356,312,1,178.22,1,Segmen 2 (peringkat belanja 2)
17357,25,2,384.39,1,Segmen 2 (peringkat belanja 2)
17358,304,2,360.81,1,Segmen 2 (peringkat belanja 2)
17359,12,1,127.86,1,Segmen 2 (peringkat belanja 2)
17360,18,3,568.24,1,Segmen 2 (peringkat belanja 2)
17361,50,3,488.2,1,Segmen 2 (peringkat belanja 2)
17362,240,2,312.23,1,Segmen 2 (peringkat belanja 2)
17364,1,11,4462.68,0,Segmen 1 (peringkat belanja 1)
17365,13,8,4767.36,0,Segmen 1 (peringkat belanja 1)
17367,239,1,167.55,1,Segmen 2 (peringkat belanja 2)
17368,24,8,1878.87,0,Segmen 1 (peringkat belanja 1)
17370,73,4,446.18,1,Segmen 2 (peringkat belanja 2)
17371,18,3,418.4,1,Segmen 2 (peringkat belanja 2)
17372,41,8,1337.18,0,Segmen 1 (peringkat belanja 1)
17373,41,4,646.92,1,Segmen 2 (peringkat belanja 2)
17374,219,2,495.77,1,Segmen 2 (peringkat belanja 2)
17375,200,3,400.1,1,Segmen 2 (peringkat belanja 2)
17376,71,2,203.2,1,Segmen 2 (peringkat belanja 2)
17377,24,20,4058.32,0,Segmen 1 (peringkat belanja 1)
17379,12,1,389.71999999999997,1,Segmen 2 (peringkat belanja 2)
17381,9,29,20275.61,0,Segmen 1 (peringkat belanja 1)
17382,66,1,65.4,1,Segmen 2 (peringkat belanja 2)
17383,5,1,193.39000000000001,1,Segmen 2 (peringkat belanja 2)
17384,20,2,336.4,1,Segmen 2 (peringkat belanja 2)
17385,15,1,256.11,1,Segmen 2 (peringkat belanja 2)
17386,8,6,2686.42,0,Segmen 1 (peringkat belanja 1)
17387,20,2,746.81,1,Segmen 2 (peringkat belanja 2)
17388,78,4,1259.56,0,Segmen 1 (peringkat belanja 1)
17389,1,34,31833.68,0,Segmen 1 (peringkat belanja 1)
17391,164,2,508.8,1,Segmen 2 (peringkat belanja 2)
17392,307,2,417.27,1,Segmen 2 (peringkat belanja 2)
17394,220,1,203.86999999999998,1,Segmen 2 (peringkat belanja 2)
17396,40,8,7330.8,0,Segmen 1 (peringkat belanja 1)
17397,23,2,681.41,1,Segmen 2 (peringkat belanja 2)
17398,115,3,653.38,1,Segmen 2 (peringkat belanja 2)
17400,127,5,2097.84,0,Segmen 1 (peringkat belanja 1)
17402,5,13,2633.85,0,Segmen 1 (peringkat belanja 1)
17403,37,1,263.92,1,Segmen 2 (peringkat belanja 2)
17404,5,15,31906.82,0,Segmen 1 (peringkat belanja 1)
17405,2,3,1031.41,0,Segmen 1 (peringkat belanja 1)
17406,334,3,2184.42,1,Segmen 2 (peringkat belanja 2)
17408,164,1,32.65,1,Segmen 2 (peringkat belanja 2)
17409,185,2,771.85,1,Segmen 2 (peringkat belanja 2)
17410,17,5,1214.72,0,Segmen 1 (peringkat belanja 1)
17411,13,3,778.94,0,Segmen 1 (peringkat belanja 1)
17412,3,7,1258.06,0,Segmen 1 (peringkat belanja 1)
17414,44,2,778.0,1,Segmen 2 (peringkat belanja 2)
17415,80,1,507.84,1,Segmen 2 (peringkat belanja 2)
17416,30,7,6893.42,0,Segmen 1 (peringkat belanja 1)
17418,43,2,463.46000000000004,1,Segmen 2 (peringkat belanja 2)
17419,12,12,4226.57,0,Segmen 1 (peringkat belanja 1)
17420,51,3,598.83,1,Segmen 2 (peringkat belanja 2)
17422,17,6,1979.37,0,Segmen 1 (peringkat belanja 1)
17423,47,2,698.41,1,Segmen 2 (peringkat belanja 2)
17425,20,2,759.17,1,Segmen 2 (peringkat belanja 2)
17426,9,6,5037.26,0,Segmen 1 (peringkat belanja 1)
17427,72,1,100.8,1,Segmen 2 (peringkat belanja 2)
17428,1,28,17256.85,0,Segmen 1 (peringkat belanja 1)
17429,129,3,524.9200000000001,1,Segmen 2 (peringkat belanja 2)
17430,33,2,265.76,1,Segmen 2 (peringkat belanja 2)
17431,314,1,403.3,1,Segmen 2 (peringkat belanja 2)
17432,19,2,365.76,1,Segmen 2 (peringkat belanja 2)
17433,89,1,303.15999999999997,1,Segmen 2 (peringkat belanja 2)
17434,3,7,2373.82,0,Segmen 1 (peringkat belanja 1)
17436,2,2,216.29999999999998,0,Segmen 1 (peringkat belanja 1)
17438,254,1,388.45000000000005,1,Segmen 2 (peringkat belanja 2)
17440,157,3,186.42000000000002,1,Segmen 2 (peringkat belanja 2)
17442,37,6,2248.56,0,Segmen 1 (peringkat belanja 1)
17443,220,1,534.24,1,Segmen 2 (peringkat belanja 2)
17444,148,3,2940.04,1,Segmen 2 (peringkat belanja 2)
17446,177,2,120.9,1,Segmen 2 (peringkat belanja 2)
17447,41,2,541.53,1,Segmen 2 (peringkat belanja 2)
17449,3,7,2519.21,0,Segmen 1 (peringkat belanja 1)
17450,9,46,194390.79,0,Segmen 1 (peringkat belanja 1)
17451,2,7,1721.4,0,Segmen 1 (peringkat belanja 1)
17453,18,2,486.71999999999997,1,Segmen 2 (peringkat belanja 2)
17454,193,4,517.53,1,Segmen 2 (peringkat belanja 2)
17455,204,1,131.7,1,Segmen 2 (peringkat belanja 2)
17456,366,1,249.86,1,Segmen 2 (peringkat belanja 2)
17457,127,5,1737.7,0,Segmen 1 (peringkat belanja 1)
17458,16,1,316.5,1,Segmen 2 (peringkat belanja 2)
17459,44,2,657.3,1,Segmen 2 (peringkat belanja 2)
17460,95,6,622.4300000000001,1,Segmen 2 (peringkat belanja 2)
17461,23,3,735.82,0,Segmen 1 (peringkat belanja 1)
17462,61,2,675.69,1,Segmen 2 (peringkat belanja 2)
17463,17,5,1875.86,0,Segmen 1 (peringkat belanja 1)
17464,159,1,289.96000000000004,1,Segmen 2 (peringkat belanja 2)
17466,11,2,763.28,0,Segmen 1 (peringkat belanja 1)
17468,11,2,137.0,1,Segmen 2 (peringkat belanja 2)
17469,17,5,1870.97,0,Segmen 1 (peringkat belanja 1)
17470,45,5,1125.07,0,Segmen 1 (peringkat belanja 1)
17472,192,3,697.54,1,Segmen 2 (peringkat belanja 2)
17475,80,1,194.37,1,Segmen 2 (peringkat belanja 2)
17480,78,1,511.82,1,Segmen 2 (peringkat belanja 2)
17481,4,4,1255.59,0,Segmen 1 (peringkat belanja 1)
17483,66,3,414.04,1,Segmen 2 (peringkat belanja 2)
17486,262,1,396.87,1,Segmen 2 (peringkat belanja 2)
17489,59,2,376.64,1,Segmen 2 (peringkat belanja 2)
17490,1,7,2092.32,0,Segmen 1 (peringkat belanja 1)
17491,2,10,3558.87,0,Segmen 1 (peringkat belanja 1)
17492,249,1,374.57,1,Segmen 2 (peringkat belanja 2)
17495,8,2,497.56,1,Segmen 2 (peringkat belanja 2)
17496,359,1,271.05,1,Segmen 2 (peringkat belanja 2)
17498,76,1,272.22,1,Segmen 2 (peringkat belanja 2)
17499,290,1,622.88,1,Segmen 2 (peringkat belanja 2)
17500,18,3,1138.0,0,Segmen 1 (peringkat belanja 1)
17501,221,2,288.6,1,Segmen 2 (peringkat belanja 2)
17502,10,4,689.1,0,Segmen 1 (peringkat belanja 1)
17503,3,2,558.96,0,Segmen 1 (peringkat belanja 1)
17504,207,9,2997.0299999999997,0,Segmen 1 (peringkat belanja 1)
17505,162,2,1145.84,1,Segmen 2 (peringkat belanja 2)
17506,76,1,302.2,1,Segmen 2 (peringkat belanja 2)
17507,262,2,605.58,1,Segmen 2 (peringkat belanja 2)
17508,281,1,387.31,1,Segmen 2 (peringkat belanja 2)
17509,58,8,6083.64,0,Segmen 1 (peringkat belanja 1)
17510,25,1,308.48,1,Segmen 2 (peringkat belanja 2)
17511,3,31,91062.38,0,Segmen 1 (peringkat belanja 1)
17512,29,10,2924.9900000000002,0,Segmen 1 (peringkat belanja 1)
17513,73,1,513.2,1,Segmen 2 (peringkat belanja 2)
17514,129,1,208.65,1,Segmen 2 (peringkat belanja 2)
17515,32,4,639.02,0,Segmen 1 (peringkat belanja 1)
17516,16,5,764.88,0,Segmen 1 (peringkat belanja 1)
17517,309,1,153.94,1,Segmen 2 (peringkat belanja 2)
17519,18,6,1844.02,0,Segmen 1 (peringkat belanja 1)
17520,54,1,546.81,1,Segmen 2 (peringkat belanja 2)
17521,30,3,723.2099999999999,1,Segmen 2 (peringkat belanja 2)
17522,2,5,1070.71,0,Segmen 1 (peringkat belanja 1)
17523,12,4,652.74,0,Segmen 1 (peringkat belanja 1)
17524,362,1,145.0,1,Segmen 2 (peringkat belanja 2)
17525,360,1,422.70000000000005,1,Segmen 2 (peringkat belanja 2)
17526,5,4,1195.8999999999999,0,Segmen 1 (peringkat belanja 1)
17527,54,4,939.37,0,Segmen 1 (peringkat belanja 1)
17528,2,8,3628.5,0,Segmen 1 (peringkat belanja 1)
17530,2,10,2367.12,0,Segmen 1 (peringkat belanja 1)
17531,191,1,296.7,1,Segmen 2 (peringkat belanja 2)
17534,54,1,223.36,1,Segmen 2 (peringkat belanja 2)
17535,281,1,164.4,1,Segmen 2 (peringkat belanja 2)
17536,178,1,76.5,1,Segmen 2 (peringkat belanja 2)
17537,30,2,887.67,1,Segmen 2 (peringkat belanja 2)
17538,26,1,98.42,1,Segmen 2 (peringkat belanja 2)
17540,25,2,578.9,1,Segmen 2 (peringkat belanja 2)
17542,270,1,170.75,1,Segmen 2 (peringkat belanja 2)
17545,44,3,642.32,1,Segmen 2 (peringkat belanja 2)
17548,234,1,103.3,1,Segmen 2 (peringkat belanja 2)
17549,24,2,148.86,1,Segmen 2 (peringkat belanja 2)
17550,198,3,267.16,1,Segmen 2 (peringkat belanja 2)
17551,360,1,290.34,1,Segmen 2 (peringkat belanja 2)
17552,61,4,930.41,1,Segmen 2 (peringkat belanja 2)
17553,130,1,1487.6,1,Segmen 2 (peringkat belanja 2)
17554,2,5,1952.45,0,Segmen 1 (peringkat belanja 1)
17555,20,2,480.31,1,Segmen 2 (peringkat belanja 2)
17556,206,1,157.9,1,Segmen 2 (peringkat belanja 2)
17557,15,3,541.46,0,Segmen 1 (peringkat belanja 1)
17560,95,4,854.95,1,Segmen 2 (peringkat belanja 2)
17561,20,1,165.12,1,Segmen 2 (peringkat belanja 2)
17562,15,7,1122.38,0,Segmen 1 (peringkat belanja 1)
17564,25,3,454.01,1,Segmen 2 (peringkat belanja 2)
17566,9,2,869.77,0,Segmen 1 (peringkat belanja 1)
17567,8,8,4331.48,0,Segmen 1 (peringkat belanja 1)
17569,333,1,344.14,1,Segmen 2 (peringkat belanja 2)
17571,51,4,1425.67,0,Segmen 1 (peringkat belanja 1)
17572,72,4,226.75000000000003,1,Segmen 2 (peringkat belanja 2)
17573,30,3,380.6,1,Segmen 2 (peringkat belanja 2)
17574,243,1,185.65,1,Segmen 2 (peringkat belanja 2)
17576,9,19,3564.83,0,Segmen 1 (peringkat belanja 1)
17578,219,1,143.45999999999998,1,Segmen 2 (peringkat belanja 2)
17579,5,3,448.90000000000003,0,Segmen 1 (peringkat belanja 1)
17580,253,3,215.72,1,Segmen 2 (peringkat belanja 2)
17581,1,25,11025.24,0,Segmen 1 (peringkat belanja 1)
17582,237,1,175.27,1,Segmen 2 (peringkat belanja 2)
17584,8,2,1242.3,0,Segmen 1 (peringkat belanja 1)
17585,110,4,1116.68,1,Segmen 2 (peringkat belanja 2)
17588,101,3,1240.2,1,Segmen 2 (peringkat belanja 2)
17589,61,4,2404.17,0,Segmen 1 (peringkat belanja 1)
17590,3,3,1468.02,0,Segmen 1 (peringkat belanja 1)
17591,74,7,2203.67,0,Segmen 1 (peringkat belanja 1)
17593,4,5,3923.86,0,Segmen 1 (peringkat belanja 1)
17594,86,2,993.18,1,Segmen 2 (peringkat belanja 2)
17595,13,2,386.69,1,Segmen 2 (peringkat belanja 2)
17596,24,7,2806.69,0,Segmen 1 (peringkat belanja 1)
17597,214,1,2044.3700000000001,1,Segmen 2 (peringkat belanja 2)
17600,18,1,161.67000000000002,1,Segmen 2 (peringkat belanja 2)
17601,240,1,116.00999999999999,1,Segmen 2 (peringkat belanja 2)
